"id_cliente","producto_recomendado","ranking"
"9183","05200302",2
"9183","12670302",3
"9183","05100802",4
"9183","10261510",5
"9184","10240130",1
"9184","10080303",2
"9184","04060510",3
"9184","04201015",4
"9184","05040285",5
"9185","11040303",1
"9185","12670115",2
"9185","05040584",3
"9185","05041186",4
"9185","10080301",5
"9186","05040581",1
"9186","05030401",2
"9186","11100137",3
"9186","05200102",4
"9186","04060326",5
"9187","02691015",1
"9187","04020301",2
"9187","11040303",3
"9187","11040305",4
"9187","01013110",5
"9188","05030498",1
"9188","11060301",2
"9188","08133510",3
"9188","12410320",4
"9188","04200515",5
"9189","01026005",1
"9189","01026410",2
"9189","01201505",3
"9189","04201005",4
"9189","01012310",5
"9190","02691015",1
"9190","02751210",2
"9190","05040682",3
"9190","01012530",4
"9190","11040305",5
"9191","05041195",1
"9191","11080501",2
"9191","01012905",3
"9191","01013315",4
"9191","11100122",5
"9192","01085505",1
"9192","02751210",2
"9192","03070206",3
"9192","03090320",4
"9192","10120410",5
"9193","01012910",1
"9193","01016710",2
"9193","01017105",3
"9193","01085120",4
"9193","02691015",5
"9194","01013305",1
"9194","05030401",2
"9194","05030415",3
"9194","01027825",4
"9194","05041182",5
"9195","01012905",1
"9195","05040280",2
"9195","01085005",3
"9195","04020301",4
"9195","10280103",5
"9196","05040280",1
"9196","01026810",2
"9196","05030103",3
"9196","11040305",4
"9196","04032065",5
"9197","05040188",1
"9197","01012910",2
"9197","01028005",3
"9197","01016505",4
"9197","02691020",5
"9198","05030401",1
"9198","05040184",2
"9198","02720505",3
"9198","01013505",4
"9198","05030406",5
"9199","09010101",1
"9199","01026405",2
"9199","05100802",3
"9199","05040584",4
"9199","10080301",5
"9200","09070503",1
"9200","05040584",2
"9200","10080301",3
"9200","12530245",4
"9200","03033005",5
"9201","03070109",1
"9201","08090113",2
"9201","08190109",3
"9201","03050704",4
"9201","01028005",5
"9202","04032060",1
"9202","04032065",2
"9202","10260620",3
"9202","05100802",4
"9202","06120406",5
"9203","10200709",1
"9203","01201515",2
"9203","02720505",3
"9203","01013505",4
"9203","08230125",5
"9204","05030415",1
"9204","05041182",2
"9204","11100128",3
"9204","11080105",4
"9204","05040188",5
"9205","05040682",1
"9205","08230709",2
"9205","11100131",3
"9205","10080409",4
"9205","11040305",5
"9206","01085505",1
"9206","10241205",2
"9206","01028030",3
"9206","05030415",4
"9206","08230903",5
"9207","05041180",1
"9207","05040188",2
"9207","05041185",3
"9207","02620115",4
"9207","10080301",5
"9208","01012910",1
"9208","01016710",2
"9208","01012310",3
"9208","01012530",4
"9208","01012905",5
"9209","04080230",1
"9209","04020101",2
"9209","06100107",3
"9209","04020230",4
"9209","05030601",5
"9210","12650103",1
"9210","11040305",2
"9210","11100128",3
"9210","06100101",4
"9210","05030410",5
"9211","01201515",1
"9211","05200102",2
"9211","10240133",3
"9211","05030601",4
"9211","06100101",5
"9212","01028005",1
"9212","10260605",2
"9212","01013110",3
"9212","10260620",4
"9212","10261510",5
"9213","01012910",1
"9213","01085120",2
"9213","04201005",3
"9213","08150708",4
"9213","10200709",5
"9214","10200709",1
"9214","05030401",2
"9214","01027825",3
"9214","04200515",4
"9214","02720505",5
"9215","01012310",1
"9215","01028030",2
"9215","04020301",3
"9215","11040303",4
"9215","11040305",5
"9216","08051550",1
"9216","12591503",2
"9216","01012905",3
"9216","01013315",4
"9216","08010909",5
"9217","01017105",1
"9217","14302501",2
"9217","01012310",3
"9217","01012530",4
"9217","01012905",5
"9218","05200103",1
"9218","10080301",2
"9218","05041183",3
"9218","05100102",4
"9218","05040284",5
"9219","08131901",1
"9219","05030101",2
"9219","04032065",3
"9219","01012710",4
"9219","11040303",5
"9220","10200709",1
"9220","05030401",2
"9220","05040184",3
"9220","05200102",4
"9220","02720505",5
"9221","01012905",1
"9221","01013305",2
"9221","01028005",3
"9221","04020509",4
"9221","05030401",5
"9222","01012910",1
"9222","02691015",2
"9222","01012905",3
"9222","01013305",4
"9222","01016705",5
"9223","05030415",1
"9223","11100128",2
"9223","05040280",3
"9223","05030410",4
"9223","05200401",5
"9224","01085120",1
"9224","02691015",2
"9224","05041180",3
"9224","08190109",4
"9224","01012905",5
"9225","01012910",1
"9225","01085120",2
"9225","05041180",3
"9225","01013315",4
"9225","12650103",5
"9226","01013315",1
"9226","01026810",2
"9226","04020301",3
"9226","05040281",4
"9226","05041181",5
"9227","04201005",1
"9227","01013305",2
"9227","05030401",3
"9227","12650103",4
"9227","01085420",5
"9228","08315005",1
"9228","11100131",2
"9228","08314040",3
"9228","09071101",4
"9228","05030410",5
"9229","01027825",1
"9229","01012715",2
"9229","10260605",3
"9229","11040303",4
"9229","01012305",5
"9230","04020301",1
"9230","05040180",2
"9230","11040305",3
"9230","09010101",4
"9230","12670302",5
"9231","01085120",1
"9231","05040584",2
"9231","09010107",3
"9231","01013105",4
"9231","08452025",5
"9232","05030406",1
"9232","04060302",2
"9232","08230125",3
"9232","05040180",4
"9232","14351005",5
"9233","01012705",1
"9233","01016710",2
"9233","01017105",3
"9233","01085505",4
"9233","01201525",5
"9234","11040305",1
"9234","01085605",2
"9234","04060326",3
"9234","02756610",4
"9234","05040580",5
"9235","11080101",1
"9235","11100137",2
"9235","08120920",3
"9235","12670301",4
"9235","08314045",5
"9236","01012515",1
"9236","05041195",2
"9236","05100604",3
"9236","06100105",4
"9236","08090113",5
"9237","01012910",1
"9237","01085120",2
"9237","02691015",3
"9237","04060506",4
"9237","05030615",5
"9238","11080101",1
"9238","01085605",2
"9238","05040281",3
"9238","05041186",4
"9238","10080301",5
"9239","11080105",1
"9239","05030615",2
"9239","12650103",3
"9239","08100917",4
"9239","05041188",5
"9240","01016710",1
"9240","05041186",2
"9240","05030410",3
"9240","11100128",4
"9240","05030415",5
"9241","01012905",1
"9241","01013315",2
"9241","05040184",3
"9241","09010101",4
"9241","12650105",5
"9242","05041187",1
"9242","01016705",2
"9242","11100128",3
"9242","01026815",4
"9242","05030406",5
"9243","11080101",1
"9243","10261001",2
"9243","01013325",3
"9243","01012715",4
"9243","08100907",5
"9244","05040682",1
"9244","05040184",2
"9244","08010901",3
"9244","11060301",4
"9244","02620115",5
"9245","05100802",1
"9245","04020101",2
"9245","04020230",3
"9245","05041185",4
"9245","11040303",5
"9246","01012910",1
"9246","01085120",2
"9246","02691015",3
"9246","04201005",4
"9246","05030498",5
"9247","05040281",1
"9247","05040580",2
"9247","04201005",3
"9247","05041186",4
"9247","10141301",5
"9248","01085120",1
"9248","04201005",2
"9248","05041180",3
"9248","01012905",4
"9248","04200505",5
"9249","05041180",1
"9249","01012905",2
"9249","01013315",3
"9249","01026810",4
"9249","01027830",5
"9250","05040183",1
"9250","10240133",2
"9250","05040584",3
"9250","05100502",4
"9250","05040582",5
"9251","08100909",1
"9251","05041185",2
"9251","05030401",3
"9251","11040303",4
"9251","11040305",5
"9252","01085120",1
"9252","02650602",2
"9252","05041180",3
"9252","08190109",4
"9252","01012905",5
"9253","10260910",1
"9253","05250505",2
"9253","05030303",3
"9253","13875551",4
"9253","01085005",5
"9254","11100137",1
"9254","01201515",2
"9254","05200302",3
"9254","05041182",4
"9254","11040103",5
"9255","11100137",1
"9255","02690515",2
"9255","05041181",3
"9255","05160301",4
"9255","05041183",5
"9256","11131510",1
"9256","12670301",2
"9256","01027825",3
"9256","11103305",4
"9256","01028010",5
"9257","01012905",1
"9257","05030401",2
"9257","11040301",3
"9257","11040103",4
"9257","10200315",5
"9258","04201005",1
"9258","05041180",2
"9258","05100604",3
"9258","10200709",4
"9258","13580510",5
"9259","10200709",1
"9259","01012905",2
"9259","01013305",3
"9259","01013315",4
"9259","01016505",5
"9260","04020230",1
"9260","11040303",2
"9260","03070109",3
"9260","04033005",4
"9260","05041180",5
"9261","02691015",1
"9261","01016705",2
"9261","01027835",3
"9261","05040180",4
"9261","09010315",5
"9262","01016710",1
"9262","01201525",2
"9262","02691015",3
"9262","02751210",4
"9262","05041180",5
"9263","04200520",1
"9263","10080307",2
"9263","13875551",3
"9263","05030415",4
"9263","11040305",5
"9264","05041186",1
"9264","05030301",2
"9264","05030101",3
"9264","10261510",4
"9264","12590501",5
"9265","05040186",1
"9265","02650602",2
"9265","02691030",3
"9265","02720520",4
"9265","03070206",5
"9266","08230107",1
"9266","10240133",2
"9266","06100101",3
"9266","04060302",4
"9266","10260620",5
"9267","05030498",1
"9267","05041180",2
"9267","10200709",3
"9267","12650103",4
"9267","04032602",5
"9268","01012310",1
"9268","01016505",2
"9268","05040180",3
"9268","05040181",4
"9268","01085005",5
"9269","04080230",1
"9269","05200601",2
"9269","03050814",3
"9269","10281005",4
"9269","05041184",5
"9270","01085120",1
"9270","05041180",2
"9270","01026810",3
"9270","05041182",4
"9270","11040301",5
"9271","01012910",1
"9271","04201005",2
"9271","05030498",3
"9271","11100131",4
"9271","01012310",5
"9272","11100315",1
"9272","05041182",2
"9272","04060406",3
"9272","01013105",4
"9272","03070301",5
"9273","05041182",1
"9273","08051550",2
"9273","08010907",3
"9273","05100114",4
"9273","09010315",5
"9274","01012910",1
"9274","02691015",2
"9274","04060506",3
"9274","14302501",4
"9274","01013305",5
"9275","05040184",1
"9275","01201515",2
"9275","09250505",3
"9275","04032060",4
"9275","05041188",5
"9276","01028305",1
"9276","01085505",2
"9276","11060301",3
"9276","01027835",4
"9276","02720505",5
"9277","05040682",1
"9277","05041180",2
"9277","08150107",3
"9277","01012310",4
"9277","01012530",5
"9278","01026810",1
"9278","10260910",2
"9278","08230125",3
"9278","06100107",4
"9278","01012530",5
"9279","05030615",1
"9279","11100131",2
"9279","01016705",3
"9279","01085605",4
"9279","05040281",5
"9280","05030415",1
"9280","11100137",2
"9280","01027825",3
"9280","05041188",4
"9280","11040301",5
"9281","11040303",1
"9281","05100802",2
"9281","01026005",3
"9281","08230125",4
"9281","04020101",5
"9282","09010101",1
"9282","05030103",2
"9282","05200401",3
"9282","04032060",4
"9282","05030101",5
"9283","11040303",1
"9283","05030603",2
"9283","02691020",3
"9283","11080501",4
"9283","05040184",5
"9284","01012905",1
"9284","01013305",2
"9284","05200102",3
"9284","10240133",4
"9284","01085005",5
"9285","11040303",1
"9285","01027825",2
"9285","05040183",3
"9285","05040280",4
"9285","11100315",5
"9286","09010101",1
"9286","04020101",2
"9286","04020230",3
"9286","01013305",4
"9286","05041185",5
"9287","01016705",1
"9287","01027835",2
"9287","05200102",3
"9287","01013110",4
"9287","01013325",5
"9288","01085120",1
"9288","05041180",2
"9288","10261510",3
"9288","05040580",4
"9288","05030403",5
"9289","06100105",1
"9289","11100131",2
"9289","14302501",3
"9289","01013305",4
"9289","01027835",5
"9290","08190109",1
"9290","14302501",2
"9290","11060301",3
"9290","01027805",4
"9290","02690515",5
"9291","01016710",1
"9291","05041187",2
"9291","08190109",3
"9291","01201515",4
"9291","05030415",5
"9292","07122005",1
"9292","05040282",2
"9292","01028030",3
"9292","05200102",4
"9292","04032060",5
"9293","01012530",1
"9293","01201515",2
"9293","03090105",3
"9293","04020301",4
"9293","10260620",5
"9294","01012910",1
"9294","01085120",2
"9294","01016505",3
"9294","08100917",4
"9294","05200302",5
"9295","14302501",1
"9295","11080101",2
"9295","05030410",3
"9295","05030401",4
"9295","01016710",5
"9296","01026005",1
"9296","01026410",2
"9296","03090320",3
"9296","05030498",4
"9296","05100604",5
"9297","01012515",1
"9297","01012910",2
"9297","02691015",3
"9297","01013315",4
"9297","04020301",5
"9298","01026810",1
"9298","11040303",2
"9298","04032065",3
"9298","10260910",4
"9298","01026005",5
"9299","12410335",1
"9299","05040284",2
"9299","07141605",3
"9299","09030903",4
"9299","05030406",5
"9300","11060301",1
"9300","02620115",2
"9300","05041184",3
"9300","05040185",4
"9300","05040188",5
"9301","01012910",1
"9301","01085505",2
"9301","02691015",3
"9301","02751210",4
"9301","05030498",5
"9302","01085120",1
"9302","05041180",2
"9302","04201505",3
"9302","05041182",4
"9302","05041186",5
"9303","04201005",1
"9303","10200709",2
"9303","04200505",3
"9303","05030415",4
"9303","05040180",5
"9304","01085120",1
"9304","04201005",2
"9304","01012310",3
"9304","01013315",4
"9304","04200505",5
"9305","01016505",1
"9305","01028005",2
"9305","05200102",3
"9305","10260605",4
"9305","01027405",5
"9306","05030410",1
"9306","11100128",2
"9306","09010101",3
"9306","11080105",4
"9306","05041185",5
"9307","08010907",1
"9307","11100128",2
"9307","12670302",3
"9307","02751230",4
"9307","07143110",5
"9308","02691020",1
"9308","08150708",2
"9308","12591503",3
"9308","05030401",4
"9308","05120107",5
"9309","11100131",1
"9309","01012905",2
"9309","02650203",3
"9309","05140204",4
"9309","04060326",5
"9310","05030401",1
"9310","04060326",2
"9310","11040301",3
"9310","11100128",4
"9310","08012010",5
"9311","01012910",1
"9311","01201515",2
"9311","05200102",3
"9311","08230125",4
"9311","05030601",5
"9312","05041188",1
"9312","05040183",2
"9312","05030615",3
"9312","05030415",4
"9312","01085605",5
"9313","11040303",1
"9313","01085605",2
"9313","05030103",3
"9313","05040281",4
"9313","05041186",5
"9314","02691015",1
"9314","04201005",2
"9314","08230709",3
"9314","14302501",4
"9314","04200505",5
"9315","01085120",1
"9315","01085505",2
"9315","05041180",3
"9315","06100105",4
"9315","08230709",5
"9316","05030615",1
"9316","01201515",2
"9316","12500303",3
"9316","11040301",4
"9316","01013505",5
"9317","05041185",1
"9317","05120107",2
"9317","13490105",3
"9317","05100802",4
"9317","03050302",5
"9318","06100105",1
"9318","05041183",2
"9318","11040303",3
"9318","08315005",4
"9318","01085120",5
"9319","11100131",1
"9319","04020301",2
"9319","10240320",3
"9319","12670302",4
"9319","10261510",5
"9320","01013305",1
"9320","08010903",2
"9320","01026210",3
"9320","10260910",4
"9320","01026005",5
"9321","01013110",1
"9321","11040301",2
"9321","10261510",3
"9321","05040580",4
"9321","05040581",5
"9322","08100903",1
"9322","13930765",2
"9322","08313520",3
"9322","08230315",4
"9322","02756620",5
"9323","01012910",1
"9323","05041180",2
"9323","04020301",3
"9323","05200102",4
"9323","04032065",5
"9324","01012515",1
"9324","01012910",2
"9324","01017105",3
"9324","08090113",4
"9324","14302501",5
"9325","05041180",1
"9325","05030401",2
"9325","10260605",3
"9325","01012305",4
"9325","05040182",5
"9326","11100128",1
"9326","10220705",2
"9326","10200315",3
"9326","01013110",4
"9326","05030415",5
"9327","05030415",1
"9327","11100128",2
"9327","05030410",3
"9327","12650105",4
"9327","04020101",5
"9328","01012910",1
"9328","11100131",2
"9328","14302501",3
"9328","01013305",4
"9328","04020301",5
"9329","05040584",1
"9329","01013110",2
"9329","05040280",3
"9329","01016710",4
"9329","01017105",5
"9330","01013110",1
"9330","04201005",2
"9330","01012905",3
"9330","04200505",4
"9330","05030101",5
"9331","09010103",1
"9331","07144030",2
"9331","10240133",3
"9331","01028005",4
"9331","09010315",5
"9332","01085505",1
"9332","01012905",2
"9332","08230125",3
"9332","05040185",4
"9332","01013110",5
"9333","01016505",1
"9333","01201005",2
"9333","01013110",3
"9333","10240130",4
"9333","05040582",5
"9334","11040301",1
"9334","11100128",2
"9334","05030102",3
"9334","05041180",4
"9334","11040305",5
"9335","05030498",1
"9335","11100137",2
"9335","04032602",3
"9335","04080230",4
"9335","01028010",5
"9336","01016710",1
"9336","03070109",2
"9336","05030401",3
"9336","01026810",4
"9336","11103315",5
"9337","01013510",1
"9337","07122505",2
"9337","02650602",3
"9337","01027825",4
"9337","04060326",5
"9338","01016710",1
"9338","01085505",2
"9338","02650602",3
"9338","02691015",4
"9338","02691020",5
"9339","11040301",1
"9339","05030410",2
"9339","05040184",3
"9339","01028005",4
"9339","05040280",5
"9340","01012910",1
"9340","01016710",2
"9340","01017105",3
"9340","01085120",4
"9340","01201525",5
"9341","06100105",1
"9341","11060301",2
"9341","11040303",3
"9341","05030103",4
"9341","05100105",5
"9342","11040303",1
"9342","05040281",2
"9342","11080105",3
"9342","10261505",4
"9342","01027805",5
"9343","10261510",1
"9343","05040580",2
"9343","05040682",3
"9343","11131510",4
"9343","04201505",5
"9344","04201005",1
"9344","03050704",2
"9344","04200505",3
"9344","01028005",4
"9344","05030415",5
"9345","05040280",1
"9345","11040305",2
"9345","10260620",3
"9345","04032065",4
"9345","02691015",5
"9346","10200709",1
"9346","14302501",2
"9346","01027825",3
"9346","10261001",4
"9346","09010101",5
"9347","01013305",1
"9347","11060301",2
"9347","08230120",3
"9347","10240133",4
"9347","10200725",5
"9348","10240133",1
"9348","05041185",2
"9348","03070206",3
"9348","10241205",4
"9348","01012905",5
"9349","01012910",1
"9349","01016710",2
"9349","01017105",3
"9349","01085120",4
"9349","02650602",5
"9350","01028305",1
"9350","05041180",2
"9350","06100105",3
"9350","08090135",4
"9350","08190109",5
"9351","05030615",1
"9351","10240320",2
"9351","14301510",3
"9351","08100907",4
"9351","12410111",5
"9352","05030410",1
"9352","11100128",2
"9352","11040301",3
"9352","05041182",4
"9352","01085310",5
"9353","01085120",1
"9353","05041187",2
"9353","02651405",3
